"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 12, 2019","5,825.54","5,817.51","5,832.80","5,816.69","49.59M","0.08%"
"Sep 11, 2019","5,820.84","5,823.12","5,827.36","5,809.67","35.65M","-0.03%"
"Sep 10, 2019","5,822.47","5,814.92","5,828.43","5,812.60","59.65M","0.10%"
"Sep 09, 2019","5,816.52","5,804.78","5,818.14","5,798.57","41.06M","0.31%"
"Sep 06, 2019","5,798.57","5,845.67","5,850.25","5,787.95","41.26M","-0.88%"
"Sep 05, 2019","5,850.25","5,861.56","5,886.46","5,836.37","35.42M","-0.19%"
"Sep 04, 2019","5,861.54","5,884.56","5,892.65","5,858.58","43.93M","-0.37%"
"Sep 03, 2019","5,883.42","5,879.86","5,889.61","5,877.58","92.41M","0.09%"
"Sep 02, 2019","5,878.29","5,893.34","5,901.37","5,878.29","82.31M","-0.20%"
"Aug 30, 2019","5,889.86","5,901.12","5,910.02","5,889.31","61.27M","-0.18%"
"Aug 29, 2019","5,900.48","5,916.24","5,923.19","5,897.32","29.25M","-0.18%"
"Aug 28, 2019","5,910.92","5,910.79","5,924.84","5,908.93","32.02M","0.03%"
"Aug 27, 2019","5,908.93","5,881.41","5,911.34","5,880.72","28.31M","0.46%"
"Aug 26, 2019","5,881.72","5,898.76","5,906.32","5,876.33","16.31M","-0.28%"
"Aug 23, 2019","5,898.47","5,905.22","5,920.42","5,888.83","22.56M","-0.11%"
"Aug 22, 2019","5,905.02","5,910.64","5,913.90","5,899.75","26.64M","-0.05%"
"Aug 21, 2019","5,907.74","5,912.56","5,932.56","5,907.51","31.42M","-0.08%"
"Aug 20, 2019","5,912.46","5,870.56","5,919.38","5,868.11","24.22M","0.74%"
"Aug 19, 2019","5,869.07","5,897.01","5,897.21","5,865.18","18.52M","-0.43%"
"Aug 16, 2019","5,894.51","5,921.73","5,941.91","5,884.51","31.72M","-0.38%"
"Aug 15, 2019","5,917.15","5,951.78","5,956.65","5,911.04","35.59M","-0.54%"
"Aug 13, 2019","5,949.30","5,982.19","6,017.98","5,943.11","55.21M","0.10%"
"Aug 09, 2019","5,943.11","5,877.06","5,965.00","5,875.58","53.67M","1.10%"
"Aug 08, 2019","5,878.26","5,891.72","5,908.74","5,877.68","32.34M","-0.19%"
"Aug 07, 2019","5,889.68","5,848.20","5,895.27","5,844.36","43.24M","0.73%"
"Aug 06, 2019","5,846.94","5,887.84","5,893.22","5,843.96","34.20M","-0.73%"
"Aug 05, 2019","5,889.67","5,896.81","5,913.04","5,885.55","36.06M","-0.09%"
"Aug 02, 2019","5,894.70","5,893.09","5,908.77","5,815.29","44.36M","-0.04%"
"Aug 01, 2019","5,897.26","5,946.06","5,951.46","5,890.41","40.37M","-0.64%"
"Jul 31, 2019","5,935.34","5,949.24","5,962.60","5,924.25","38.60M","-0.28%"
"Jul 30, 2019","5,951.75","6,005.37","6,047.50","5,929.46","57.35M","-0.72%"
"Jul 29, 2019","5,995.20","5,877.39","6,009.32","5,872.89","60.67M","2.08%"
"Jul 26, 2019","5,872.89","5,798.68","5,884.96","5,794.66","50.66M","1.35%"
"Jul 25, 2019","5,794.66","5,750.48","5,820.40","5,745.97","50.21M","0.85%"
"Jul 24, 2019","5,745.97","5,687.30","5,760.55","5,683.47","43.88M","1.10%"
"Jul 23, 2019","5,683.47","5,658.01","5,688.35","5,656.99","19.07M","0.42%"
"Jul 22, 2019","5,659.77","5,721.14","5,723.76","5,659.77","18.02M","-0.97%"
"Jul 19, 2019","5,715.14","5,699.68","5,724.13","5,695.69","75.66M","0.34%"
"Jul 18, 2019","5,695.69","5,647.98","5,699.26","5,645.65","51.95M","0.89%"
"Jul 17, 2019","5,645.65","5,587.88","5,651.73","5,587.36","35.34M","1.04%"
"Jul 15, 2019","5,587.36","5,567.68","5,590.86","5,565.63","2.64B","0.31%"
"Jul 12, 2019","5,569.94","5,557.64","5,578.84","5,551.48","13.44M","0.16%"
"Jul 11, 2019","5,561.28","5,523.95","5,563.32","5,521.83","23.64M","0.71%"
"Jul 10, 2019","5,521.83","5,511.13","5,533.50","5,510.92","18.37M","0.13%"
"Jul 09, 2019","5,514.40","5,505.08","5,518.88","5,498.05","20.28M","0.18%"
"Jul 08, 2019","5,504.60","5,519.21","5,519.25","5,500.72","11.01M","-0.20%"
"Jul 05, 2019","5,515.81","5,510.73","5,543.11","5,508.26","16.06M","0.12%"
"Jul 04, 2019","5,508.97","5,412.54","5,509.08","5,411.55","37.93M","1.80%"
"Jul 03, 2019","5,411.55","5,391.66","5,420.06","5,390.32","29.75M","0.38%"
"Jul 02, 2019","5,391.21","5,376.60","5,393.04","5,376.60","6.38M","0.27%"
"Jul 01, 2019","5,376.67","5,372.00","5,377.15","5,365.72","36.85M","0.08%"
"Jun 28, 2019","5,372.28","5,345.50","5,372.29","5,342.19","9.89M","0.51%"
"Jun 27, 2019","5,345.13","5,347.76","5,353.90","5,342.91","20.47M","-0.06%"
"Jun 26, 2019","5,348.57","5,342.31","5,352.29","5,342.31","7.24M","0.11%"
"Jun 25, 2019","5,342.49","5,352.51","5,356.66","5,337.52","10.87M","-0.22%"
"Jun 24, 2019","5,354.53","5,367.41","5,369.23","5,348.60","5.16M","-0.17%"
"Jun 21, 2019","5,363.50","5,373.19","5,385.16","5,360.64","37.67M","-0.17%"
"Jun 20, 2019","5,372.37","5,392.19","5,395.42","5,372.37","12.67M","-0.37%"
"Jun 19, 2019","5,392.30","5,374.27","5,401.03","5,374.27","61.16M","0.31%"
"Jun 18, 2019","5,375.60","5,385.11","5,391.40","5,375.60","40.92M","-0.17%"
"Jun 17, 2019","5,384.93","5,383.66","5,396.83","5,381.75","-","0.02%"
"Jun 14, 2019","5,383.72","5,388.03","5,401.03","5,383.72","-","-0.07%"
"Jun 13, 2019","5,387.36","5,377.19","5,399.23","5,375.42","-","0.16%"
"Jun 12, 2019","5,378.73","5,336.43","5,382.10","5,335.29","-","0.81%"
"Jun 11, 2019","5,335.29","5,323.77","5,338.35","5,323.07","-","0.23%"
"Jun 10, 2019","5,323.07","5,298.50","5,328.10","5,291.00","6.84M","0.47%"
"Jun 07, 2019","5,298.18","5,280.86","5,301.31","5,276.58","-","0.40%"
"Jun 06, 2019","5,276.84","5,274.61","5,290.21","5,273.87","8.63M","-0.01%"
"Jun 04, 2019","5,277.32","5,301.53","5,303.43","5,277.32","11.68M","-0.42%"
"Jun 03, 2019","5,299.50","5,315.13","5,317.70","5,298.77","7.57M","-0.22%"
"May 31, 2019","5,310.95","5,324.73","5,338.14","5,309.14","16.07M","-0.26%"
"May 30, 2019","5,324.54","5,320.12","5,327.79","5,313.31","10.67M","0.59%"
"May 29, 2019","5,293.49","5,293.21","5,298.82","5,278.38","146.08M","0.00%"
"May 28, 2019","5,293.49","5,293.21","5,298.82","5,278.38","146.08M","0.04%"
"May 27, 2019","5,291.49","5,297.62","5,314.62","5,291.49","9.73M","-0.07%"
"May 24, 2019","5,295.11","5,313.28","5,313.30","5,293.99","8.84M","-0.20%"
"May 23, 2019","5,305.80","5,292.49","5,312.47","5,292.35","7.08M","0.19%"
"May 22, 2019","5,295.68","5,294.05","5,309.39","5,291.28","8.45M","0.08%"
"May 21, 2019","5,291.28","5,263.19","5,304.90","5,259.71","16.86M","0.60%"
"May 17, 2019","5,259.71","5,252.99","5,276.50","5,245.39","70.69M","0.15%"
"May 16, 2019","5,251.79","5,199.78","5,259.65","5,198.95","11.88M","1.00%"
"May 15, 2019","5,199.98","5,223.96","5,226.49","5,192.63","11.44M","-0.45%"
"May 14, 2019","5,223.69","5,308.13","5,308.13","5,219.88","15.00M","-1.57%"
"May 13, 2019","5,307.20","5,327.85","5,345.34","5,307.20","6.14M","-0.38%"
"May 10, 2019","5,327.68","5,351.99","5,365.87","5,315.69","10.62M","-0.46%"
"May 09, 2019","5,352.20","5,371.06","5,374.86","5,349.04","7.91M","-0.39%"
"May 08, 2019","5,372.97","5,380.70","5,391.23","5,368.32","7.91M","-0.18%"
"May 07, 2019","5,382.54","5,388.35","5,390.01","5,352.86","11.11M","-0.07%"
"May 06, 2019","5,386.27","5,442.00","5,444.61","5,382.29","8.67M","-0.96%"
"May 03, 2019","5,438.75","5,459.54","5,465.17","5,438.27","6.69M","-0.37%"
"May 02, 2019","5,458.78","5,478.03","5,484.19","5,458.78","7.08M","-0.36%"
"Apr 30, 2019","5,478.41","5,445.62","5,478.41","5,443.31","3.56M","0.64%"
"Apr 29, 2019","5,443.31","5,440.56","5,451.69","5,437.06","5.66M","0.11%"
"Apr 26, 2019","5,437.06","5,421.32","5,437.06","5,408.84","8.27M","0.26%"
"Apr 25, 2019","5,422.89","5,412.06","5,427.30","5,410.19","10.38M","0.17%"
"Apr 24, 2019","5,413.55","5,397.73","5,421.98","5,392.25","23.55M","0.20%"
"Apr 23, 2019","5,402.58","5,544.07","5,606.35","5,402.58","12.99M","-3.63%"
"Apr 18, 2019","5,606.35","5,603.25","5,611.09","5,593.67","6.72M","0.05%"
"Apr 17, 2019","5,603.35","5,592.26","5,604.49","5,591.83","8.86M","0.21%"
"Apr 16, 2019","5,591.83","5,582.68","5,593.72","5,576.50","14.42M","0.12%"
"Apr 12, 2019","5,585.30","5,576.70","5,588.07","5,568.49","18.10M","0.16%"
"Apr 11, 2019","5,576.11","5,585.04","5,590.33","5,576.11","26.16M","-0.13%"
"Apr 10, 2019","5,583.58","5,584.38","5,592.76","5,579.56","11.77M","-0.00%"
"Apr 09, 2019","5,583.66","5,597.53","5,598.82","5,579.41","14.61M","-0.21%"
"Apr 08, 2019","5,595.46","5,620.46","5,623.64","5,595.46","23.57M","-0.46%"
"Apr 05, 2019","5,621.36","5,653.81","5,656.94","5,614.17","6.22M","-0.57%"
"Apr 04, 2019","5,653.43","5,598.08","5,653.43","5,597.37","15.09M","1.00%"
"Apr 03, 2019","5,597.37","5,578.99","5,609.91","5,578.43","8.49M","0.34%"
"Apr 02, 2019","5,578.43","5,564.93","5,578.43","5,562.71","5.24M","0.19%"
"Apr 01, 2019","5,567.77","5,555.25","5,574.07","5,554.87","6.67M","0.19%"
"Mar 29, 2019","5,557.24","5,555.38","5,568.44","5,545.57","9.29M","0.02%"
"Mar 28, 2019","5,556.28","5,510.39","5,567.24","5,508.95","13.66M","0.81%"
"Mar 27, 2019","5,511.77","5,513.81","5,519.48","5,500.11","7.38M","-0.03%"
"Mar 26, 2019","5,513.68","5,530.20","5,530.65","5,511.63","13.30M","-0.29%"
"Mar 25, 2019","5,529.67","5,543.06","5,543.18","5,522.35","5.00M","-0.19%"
"Mar 22, 2019","5,540.05","5,573.99","5,573.99","5,536.97","20.36M","-0.56%"
"Mar 21, 2019","5,571.30","5,590.23","5,592.90","5,571.30","24.84M","-0.36%"
"Mar 19, 2019","5,591.67","5,617.24","5,619.55","5,586.51","6.31M","-0.42%"
"Mar 18, 2019","5,614.98","5,616.31","5,629.44","5,611.09","7.57M","-0.02%"
"Mar 15, 2019","5,616.24","5,633.38","5,637.89","5,611.81","20.25M","-0.29%"
"Mar 14, 2019","5,632.79","5,605.79","5,640.62","5,604.69","17.69M","0.46%"
"Mar 13, 2019","5,606.96","5,646.13","5,665.09","5,606.96","18.02M","-0.71%"
"Mar 12, 2019","5,646.78","5,680.45","5,680.98","5,639.34","17.46M","-0.59%"
"Mar 11, 2019","5,680.30","5,722.09","5,723.34","5,679.99","11.34M","-0.73%"
"Mar 08, 2019","5,722.25","5,753.31","5,760.68","5,720.12","35.63M","-0.52%"
"Mar 07, 2019","5,752.35","5,751.85","5,767.46","5,747.90","9.53M","0.01%"
"Mar 06, 2019","5,751.60","5,772.08","5,777.65","5,751.60","6.03M","-0.33%"
"Mar 05, 2019","5,770.57","5,755.88","5,783.44","5,754.31","14.08M","0.28%"
"Mar 01, 2019","5,754.31","5,813.19","5,816.29","5,746.12","61.01M","-1.07%"
"Feb 28, 2019","5,816.29","5,798.03","5,822.51","5,795.23","61.01M","0.28%"
"Feb 27, 2019","5,799.98","5,821.91","5,823.76","5,799.98","13.38M","-0.38%"
"Feb 26, 2019","5,822.27","5,825.92","5,840.19","5,822.27","22.97M","-0.07%"
"Feb 25, 2019","5,826.26","5,840.36","5,842.10","5,804.10","12.35M","-0.20%"
"Feb 22, 2019","5,837.72","5,840.37","5,844.98","5,824.42","12.17M","-0.02%"
"Feb 21, 2019","5,839.04","5,874.35","5,880.17","5,829.72","35.24M","-0.70%"
"Feb 20, 2019","5,880.17","5,899.11","5,906.25","5,877.94","4.60M","-0.29%"
"Feb 18, 2019","5,897.33","5,915.97","5,917.60","5,897.09","23.92M","-0.20%"
"Feb 15, 2019","5,909.30","5,930.84","5,943.18","5,907.03","12.82M","-0.39%"
"Feb 14, 2019","5,932.45","5,931.11","5,941.54","5,924.82","8.27M","0.03%"
"Feb 13, 2019","5,930.47","5,929.56","5,934.19","5,927.40","6.46M","0.00%"
"Feb 12, 2019","5,930.21","5,961.08","5,961.08","5,928.83","24.92M","-0.51%"
"Feb 11, 2019","5,960.62","5,964.26","5,968.96","5,956.13","52.11M","-0.06%"
"Feb 08, 2019","5,964.14","5,962.04","5,965.79","5,953.76","18.03M","0.07%"
"Feb 07, 2019","5,959.79","5,959.17","5,965.83","5,955.04","10.01M","0.04%"
"Feb 06, 2019","5,957.41","5,976.95","5,982.75","5,955.02","6.48M","-0.41%"
"Feb 05, 2019","5,981.65","5,983.25","5,988.00","5,981.65","6.47M","-0.01%"
"Feb 01, 2019","5,982.05","5,990.53","5,997.96","5,966.85","19.20M","-0.13%"
"Jan 31, 2019","5,989.90","5,993.13","5,999.31","5,977.21","14.28M","-0.02%"
"Jan 30, 2019","5,991.29","5,990.47","6,004.46","5,990.43","11.02M","-0.10%"
"Jan 29, 2019","5,997.12","5,983.09","6,003.81","5,973.46","107.42M","0.40%"
"Jan 28, 2019","5,973.46","5,981.71","5,985.63","5,972.01","11.53M","-0.08%"
"Jan 25, 2019","5,978.30","5,963.36","5,981.71","5,960.34","15.60M","0.30%"
"Jan 24, 2019","5,960.34","5,958.29","5,966.22","5,948.79","12.52M","0.15%"
"Jan 23, 2019","5,951.56","5,946.57","5,961.61","5,944.17","8.63M","0.12%"
"Jan 22, 2019","5,944.17","5,960.27","5,966.19","5,944.17","7.75M","-0.24%"
"Jan 21, 2019","5,958.47","5,987.99","5,995.32","5,958.47","13.03M","-0.49%"
"Jan 18, 2019","5,988.07","5,992.35","6,004.60","5,985.15","12.66M","-0.02%"
"Jan 17, 2019","5,989.12","5,978.45","5,996.15","5,973.34","12.01M","0.26%"
"Jan 16, 2019","5,973.34","5,971.91","5,986.53","5,962.23","13.18M","-0.13%"
"Jan 14, 2019","5,981.02","5,966.87","5,982.80","5,966.87","15.37M","0.23%"
"Jan 11, 2019","5,967.27","5,983.78","5,984.26","5,963.05","9.81M","-0.28%"
"Jan 10, 2019","5,984.05","5,984.24","5,999.00","5,980.24","5.55M","0.03%"
"Jan 09, 2019","5,982.19","5,992.04","5,999.08","5,973.28","4.15M","-0.17%"
"Jan 08, 2019","5,992.36","6,025.29","6,026.47","5,986.70","18.39M","-0.51%"
"Jan 07, 2019","6,022.99","6,065.65","6,067.66","6,022.99","7.37M","-0.74%"
"Jan 04, 2019","6,067.66","6,059.09","6,067.80","6,050.40","3.15M","0.15%"
"Jan 03, 2019","6,058.48","6,059.61","6,072.80","6,048.07","12.89M","-0.06%"
"Jan 02, 2019","6,062.20","6,051.30","6,062.20","6,037.29","12.06M","0.16%"
"Dec 31, 2018","6,052.37","6,010.17","6,056.16","6,009.92","9.33M","0.62%"
"Dec 28, 2018","6,015.23","6,017.23","6,019.53","6,006.46","8.06M","-0.05%"
"Dec 27, 2018","6,018.19","6,020.06","6,027.79","6,018.19","4.66M","-0.02%"
"Dec 26, 2018","6,019.62","6,025.42","6,026.06","6,013.96","9.25M","-0.09%"
"Dec 24, 2018","6,025.12","6,006.20","6,025.12","6,005.65","3.85M","0.32%"
"Dec 21, 2018","6,005.65","6,017.82","6,036.24","6,005.65","4.25M","-0.18%"
"Dec 20, 2018","6,016.36","6,051.02","6,064.11","6,016.36","27.78M","-0.57%"
"Dec 19, 2018","6,050.95","6,047.25","6,057.23","6,039.48","89.37M","0.06%"
"Dec 18, 2018","6,047.48","6,067.50","6,071.81","6,047.48","21.25M","-0.33%"
"Dec 17, 2018","6,067.63","6,065.07","6,070.52","6,046.34","11.44M","0.08%"
"Dec 14, 2018","6,062.55","6,061.33","6,082.94","6,055.51","6.30M","0.04%"
"Dec 13, 2018","6,060.20","6,041.76","6,068.60","6,035.27","11.04M","0.41%"
"Dec 12, 2018","6,035.27","6,026.59","6,039.94","6,020.22","28.95M","0.15%"
"Dec 11, 2018","6,026.26","6,042.07","6,043.49","6,026.26","14.08M","-0.29%"
"Dec 10, 2018","6,043.49","6,068.06","6,069.22","6,037.32","9.59M","-0.42%"
"Dec 07, 2018","6,069.22","6,032.83","6,069.22","6,031.20","24.31M","0.61%"
"Dec 06, 2018","6,032.54","5,998.97","6,035.33","5,997.23","25.07M","0.59%"
"Dec 05, 2018","5,997.23","6,011.93","6,017.02","5,997.23","19.99M","-0.24%"
"Dec 04, 2018","6,011.68","6,025.20","6,025.20","6,001.70","21.61M","-0.22%"
"Dec 03, 2018","6,025.20","6,018.42","6,034.55","6,014.77","12.32M","0.54%"
"Nov 30, 2018","5,992.70","5,992.15","6,006.48","5,981.16","18.26M","0.00%"
"Nov 29, 2018","5,992.70","5,981.97","6,006.48","5,981.16","15.89M","0.19%"
"Nov 28, 2018","5,981.16","5,971.24","5,999.51","5,971.24","22.63M","0.16%"
"Nov 27, 2018","5,971.41","5,947.93","5,977.86","5,943.07","9.18M","0.48%"
"Nov 26, 2018","5,943.07","5,937.06","5,954.65","5,929.98","93.41M","0.22%"
"Nov 23, 2018","5,929.98","5,942.25","5,947.29","5,929.35","17.59M","-0.34%"
"Nov 21, 2018","5,950.19","5,948.38","5,957.32","5,943.60","12.22M","0.04%"
"Nov 19, 2018","5,947.90","5,952.23","5,960.59","5,947.90","10.63M","-0.13%"
"Nov 16, 2018","5,955.43","5,968.86","5,980.28","5,955.43","20.27M","-0.20%"
"Nov 15, 2018","5,967.34","5,947.73","5,971.30","5,945.57","3.82M","0.34%"
"Nov 14, 2018","5,947.36","5,965.66","5,993.54","5,930.39","13.46M","-0.77%"
"Nov 13, 2018","5,993.54","5,979.38","6,000.14","5,974.45","281.63M","0.21%"
"Nov 12, 2018","5,980.94","5,971.45","5,982.15","5,935.60","11.71M","0.04%"
"Nov 09, 2018","5,978.63","5,926.67","5,993.95","5,921.55","22.63M","0.81%"
"Nov 08, 2018","5,930.59","5,988.70","5,988.96","5,925.84","16.25M","-0.95%"
"Nov 07, 2018","5,987.21","6,061.46","6,062.86","5,978.10","21.19M","-1.24%"
"Nov 05, 2018","6,062.09","6,099.13","6,106.48","6,062.09","35.68M","-0.49%"
"Nov 02, 2018","6,092.21","6,136.53","6,168.02","6,083.71","43.51M","-0.36%"
"Nov 01, 2018","6,114.13","5,952.44","6,122.82","5,952.44","53.09M","2.70%"
"Oct 31, 2018","5,953.47","5,966.28","5,968.06","5,921.31","28.14M","-0.18%"
"Oct 30, 2018","5,964.32","5,962.07","6,000.81","5,944.18","31.65M","0.34%"
"Oct 29, 2018","5,944.18","5,869.76","5,952.89","5,831.96","66.04M","1.92%"
"Oct 26, 2018","5,831.96","5,770.98","5,846.24","5,768.54","19.63M","1.10%"
"Oct 25, 2018","5,768.54","5,772.06","5,779.24","5,758.01","13.85M","-0.03%"
"Oct 23, 2018","5,770.52","5,769.76","5,776.32","5,762.94","8.93M","0.08%"
"Oct 22, 2018","5,766.00","5,758.78","5,772.62","5,758.78","15.42M","0.09%"
"Oct 19, 2018","5,761.09","5,778.40","5,778.52","5,761.09","5.75M","-0.30%"
"Oct 18, 2018","5,778.37","5,786.90","5,792.49","5,776.75","4.95M","0.03%"
"Oct 17, 2018","5,776.75","5,801.16","5,823.11","5,776.75","10.09M","-0.33%"
"Oct 16, 2018","5,796.02","5,786.10","5,801.29","5,772.78","32.87M","0.37%"
"Oct 15, 2018","5,774.37","5,815.33","5,822.61","5,771.47","42.22M","-0.70%"
"Oct 12, 2018","5,815.03","5,838.87","5,842.22","5,812.21","9.65M","-0.40%"
"Oct 11, 2018","5,838.48","5,872.36","5,876.25","5,836.52","9.52M","-0.57%"
"Oct 10, 2018","5,872.02","5,880.46","5,894.44","5,865.55","31.88M","-0.14%"
"Oct 09, 2018","5,880.38","5,918.51","5,925.70","5,880.38","10.03M","-0.47%"
"Oct 08, 2018","5,908.06","5,912.93","5,922.42","5,908.06","17.88M","0.41%"
"Oct 05, 2018","5,883.77","5,835.33","5,884.91","5,835.33","10.82M","0.83%"
"Oct 04, 2018","5,835.60","5,821.63","5,842.97","5,813.83","11.09M","0.37%"
"Oct 03, 2018","5,813.83","5,805.35","5,820.33","5,792.11","24.60M","0.10%"
"Oct 02, 2018","5,807.74","5,818.12","5,824.00","5,804.45","20.14M","-0.17%"
"Oct 01, 2018","5,817.54","5,860.17","5,863.03","5,806.93","8.58M","-0.76%"
"Sep 28, 2018","5,862.18","5,870.22","5,886.67","5,852.22","15.25M","-0.12%"
"Sep 27, 2018","5,869.31","5,887.51","5,890.61","5,869.31","13.58M","-0.31%"
"Sep 26, 2018","5,887.52","5,833.32","5,892.86","5,832.33","12.22M","0.92%"
"Sep 25, 2018","5,833.58","5,903.67","5,904.90","5,832.93","10.67M","-1.21%"
"Sep 21, 2018","5,904.90","5,925.85","5,926.97","5,888.36","26.09M","-0.29%"
"Sep 20, 2018","5,922.18","5,984.01","5,984.53","5,917.52","12.07M","-0.88%"
"Sep 19, 2018","5,974.75","5,971.97","5,985.43","5,963.24","15.57M","0.06%"
"Sep 18, 2018","5,971.21","6,029.13","6,031.48","5,966.61","33.76M","-0.95%"
"Sep 17, 2018","6,028.49","6,031.78","6,051.02","6,022.46","14.89M","-0.05%"
"Sep 14, 2018","6,031.26","6,060.44","6,060.68","6,031.26","15.17M","-0.49%"
"Sep 13, 2018","6,060.68","6,061.23","6,065.87","6,056.35","51.06M","0.03%"
"Sep 12, 2018","6,059.00","6,095.74","6,100.67","6,059.00","40.97M","-0.59%"
"Sep 11, 2018","6,095.23","6,099.24","6,103.32","6,089.16","10.43M","-0.02%"
"Sep 10, 2018","6,096.54","6,114.63","6,117.89","6,090.55","9.09M","-0.35%"
"Sep 07, 2018","6,117.89","6,112.58","6,121.81","6,108.61","12.16M","0.09%"
"Sep 06, 2018","6,112.32","6,120.68","6,129.09","6,112.02","10.01M","-0.13%"
"Sep 05, 2018","6,120.29","6,127.88","6,137.04","6,116.03","9.29M","-0.13%"
"Sep 04, 2018","6,128.00","6,091.41","6,128.00","6,091.41","10.22M","0.60%"
"Sep 03, 2018","6,091.45","6,083.96","6,101.65","6,079.20","14.02M","0.18%"
"Aug 31, 2018","6,080.26","6,078.71","6,098.05","6,072.12","17.24M","0.06%"
"Aug 30, 2018","6,076.68","6,045.56","6,087.84","6,044.67","18.73M","0.53%"
"Aug 29, 2018","6,044.67","6,011.76","6,049.14","6,010.23","19.82M","0.57%"
"Aug 28, 2018","6,010.23","6,044.46","6,045.25","6,010.23","44.76M","-0.56%"
"Aug 27, 2018","6,044.14","6,052.83","6,056.02","6,043.17","19.99M","-0.14%"
"Aug 24, 2018","6,052.69","6,056.16","6,072.81","6,044.22","9.63M","-0.05%"
"Aug 23, 2018","6,055.76","6,048.33","6,055.76","6,035.97","17.88M","0.25%"
"Aug 21, 2018","6,040.37","6,043.75","6,048.52","6,034.73","14.41M","-0.06%"
"Aug 20, 2018","6,044.23","6,057.95","6,061.79","6,037.32","15.79M","-0.11%"
"Aug 17, 2018","6,051.10","6,086.27","6,089.71","6,044.58","18.21M","-0.53%"
"Aug 16, 2018","6,083.59","6,086.91","6,101.20","6,083.59","14.64M","-0.05%"
"Aug 15, 2018","6,086.74","6,112.46","6,113.02","6,086.74","9.07M","-0.43%"
"Aug 14, 2018","6,113.00","6,130.71","6,132.37","6,108.45","11.67M","-0.26%"
"Aug 13, 2018","6,128.82","6,132.77","6,142.95","6,116.95","13.78M","-0.21%"
"Aug 10, 2018","6,141.55","6,149.89","6,157.06","6,138.80","9.89M","-0.23%"
"Aug 09, 2018","6,155.41","6,119.14","6,164.75","6,119.14","8.92M","0.57%"
"Aug 08, 2018","6,120.69","6,118.53","6,129.23","6,104.65","24.83M","0.05%"
"Aug 07, 2018","6,117.63","6,143.73","6,147.68","6,116.64","15.88M","-0.41%"
"Aug 06, 2018","6,142.65","6,144.36","6,150.16","6,130.33","10.08M","-0.02%"
"Aug 03, 2018","6,143.90","6,135.88","6,143.90","6,125.69","10.99M","0.12%"
"Aug 02, 2018","6,136.35","6,130.25","6,147.67","6,129.32","10.01M","0.11%"
"Aug 01, 2018","6,129.32","6,147.03","6,154.19","6,127.82","13.65M","-0.29%"
"Jul 31, 2018","6,147.27","6,129.56","6,147.27","6,123.87","28.08M","0.30%"
"Jul 30, 2018","6,128.95","6,154.92","6,154.92","6,125.93","10.37M","-0.41%"
"Jul 26, 2018","6,153.99","6,163.74","6,179.47","6,150.89","8.62M","-0.14%"
"Jul 25, 2018","6,162.49","6,187.99","6,189.69","6,162.49","11.78M","-0.34%"
"Jul 24, 2018","6,183.64","6,184.38","6,189.13","6,174.94","12.58M","-0.02%"
"Jul 23, 2018","6,184.68","6,193.12","6,194.05","6,181.65","10.34M","-0.10%"
"Jul 20, 2018","6,191.17","6,184.80","6,199.89","6,183.02","14.79M","0.13%"
"Jul 19, 2018","6,183.02","6,160.02","6,183.78","6,160.02","20.88M","0.36%"
"Jul 18, 2018","6,160.69","6,180.84","6,187.80","6,160.69","103.69M","-0.31%"
"Jul 17, 2018","6,179.88","6,131.86","6,182.98","6,130.62","17.09M","0.80%"
"Jul 16, 2018","6,130.62","6,139.71","6,147.63","6,126.11","13.30M","-0.12%"
"Jul 13, 2018","6,138.08","6,116.64","6,138.08","6,116.64","46.20M","0.32%"
"Jul 12, 2018","6,118.80","6,094.95","6,129.17","6,092.65","18.85M","0.43%"
"Jul 11, 2018","6,092.65","6,076.03","6,097.31","6,075.92","13.94M","0.25%"
"Jul 10, 2018","6,077.37","6,079.37","6,091.89","6,071.64","8.03M","0.00%"
"Jul 09, 2018","6,077.32","6,111.48","6,127.54","6,076.43","5.97M","-0.51%"
"Jul 06, 2018","6,108.71","6,124.27","6,148.89","6,108.71","22.43M","-0.15%"
